History - Medieval History | 3 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/674ee9ff08023_Medieval_India_18_png_Akbar.pdf
History - Medieval History | 2 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/674ee9c71d837_Medieval_India_17_png_Akbar.pdf
Geography - Geo | 03 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68679a2d139a8_22_Rivers_of_India.pdf
Geography - Geo | 02 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6867999d0eb2e_21_Rivers_of_India.pdf
Geography - Geo | 30 June & 1 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6864f4fdf06ea_ilovepdfmerged_38compressed.pdf
Geography - Geo | 25 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685be60d7a9af_19_Imp_Plateaus.pdf
Geography - Geo | 24 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685be55eace34_18_Imp_Pcompressed.pdf
Geography - Geo | 23 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685a6e8dee726_17_Imp_Plateaus.pdf
Geography - Geo | 20 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68568147d0043_Indian_Railway_and_Roadway_pngcompressed.pdf
Geography - Geo | 18 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68528a7b91fe8_16_Imp_Waterfallscompressed.pdf
Geography - Geo | 17 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685289904e7a5_15_Imp_Tribescompressed.pdf
Geography - Geo | 16 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685288b54e8f0_14_Mountains_Passescompressed.pdf
Geography - Geo | 13 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/684d4ad5419a6_13_Mountains_Passescompressed.pdf
Geography - Geo | 12 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/684d4954d23fc_12_Mountains_of_South_Indiacompressed.pdf
Geography - Geo | 9 -11 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6849654f7db0b_9_Himalaya_pngmergedcompressed.pdf
Geography - Geo | 5 - 6 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6846680217f46_0506_June_Geo_merged_1.pdf
Geography - Geo | 3-4 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6841480bbe1ed_56merged.pdf
Geography - Geo | 2 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683eb12237000_4compressed.pdf
Geography - Geo | 28,29,30 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683977fd31a41_1_32_13_1mergedcompressed.pdf
Geography - Geo | 20-21 May | Class PNG- : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682eb9e1e8164_ilovepdfmerged_43compressed.pdf
Geography - Geo | 19 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682b183c8d0ec_Geography_Class_55_MCQs_Practice_png.pdf
Geography - Geo | 15 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6826d86935c4a_Geography_Class_54_MCQs_Practice_pngcompressed.pdf
Geography - Geo | 14 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682481718f524_Geography_Class_53_Antarctica_pngcompressed.pdf
Geography - Geo | 9 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/681f275c0b441_Geography_Class_50_Europe_pngcompressed.pdf
Geography - Geo | 8 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/681dd0db0860b_Geography_Class_49_Europe_pngcompressed.pdf
Geography - Geo | 07 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/681c5b2032571_Geography_Class_48_Africa_Continent_png.pdf
Geography - Geo | 6 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6819ee7f9dc4b_Geography_Class_47_Africa_Continent_png.pdf
Geography - Geo | 2 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6815d9186331f_Geography_Class_46_MCQs_Practice_pngcompressed.pdf
Geography - Geo | 30 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6813200fc13d8_Geography_Class_44Australia_png.pdf
Geography - Geo | 29 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6811c469216bf_Geography_Class_43_South_America_Australia_png.pdf
Geography - Geo | 22 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6808ad4f45d86_Geography_Class_39_Montains_png.pdf
Geography - Geo | 21 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6808a8d394bcc_Geography_Class_38_Rocks_pngcompressed.pdf
Geography - Geo | 10 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f8bbda8eeb0_Geography_Class_32_Division_of_Oceans_pngcompressed.pdf
Geography - Geo | 10 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f764dc24fa2_Geography_Class_31_Oceanography_png.pdf
Geography - Geo | 9 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f6007aa7f0b_Geography_Class_30_MCQs_Practice_pngcompressed.pdf
Geography - Geo | 08 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f5fee394b4b_Geography_Class_29_Anticyclone_png.pdf
Geography - Geo | 5 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f369dabc288_Geography_Class_28_Cyclone_png.pdf
Geography - Geo | 3 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ee59180aaf8_Geography_Class_26_Humidity_Precipitation_png.pdf
Geography - Geo | 02 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ed1b1cf1635_Geography_Class_24_Winds_png.pdf
Geography - Geo | 31 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ea25836d361_Geography_Class_23_Winds_png.pdf
Geography - Geo | 28 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e783dbcb5ae_Geography_Class_22_Pressure_Belt_png.pdf
Geography - Geo | 27 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e623d743b1e_Geography_Class_21_Heat_Budget_png.pdf
Geography - Geo | 26 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e3c09dbc924_Geography_Class_20_Layers_of_Atmosphere_png.pdf
Geography - Geo | 25 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e24b7f57b22_Geography_Class_19_Composition_of_Atmosphere_png.pdf
Geography - Geo| 24 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67e2387f8a1b5_Geography_Class_18_Atmosphere_png.pdf
Geography - Geo | 20 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67dbb63f0602b_Geography_Class_16_Longitude_Latitude_png.pdf
Geography - Geo | 19 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67dba705289c4_Geography_Class_15_Motions_of_Earth_png.pdf
Geography - Geo | 18 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67d931d04ce6a_Geography_Class_14_Hypothesis_of_Earth_Origin_png.pdf
Geography - Geo | 17 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67d9306d394d1_Geography_Class_13_Moon_png.pdf
Geography - Geo | 12 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67d1468c609f9_Geography_Class_12_Moon_png.pdf
Geography - Geo | 11 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67d000558e603_Geography_Class_10_Planet_png.pdf
Geography - Geo | 10 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67cffe9260438_Geography_Class_09_Planet_png.pdf
Geography - Geo | 6 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ca813242512_Geography_Class_08_Sun_png.pdf
Geography - Geo | 6 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c92e19a7e34_Geography_Class_07_Star_png.pdf
Geography - Geo | 5 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c92d2ce3665_Geography_Class_06_Constellation_png.pdf
Geography - Geo | 4 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c92b1e29026_Geography_Class_05_Galaxy_png.pdf
Geography - Geo | 3 March | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c69de4e81c4_Geography_Class_04_Other_Theories_png.pdf
Geography - Geo | 28 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c2a6df7ca24_Geography_Class_03_Big_Bang_Theory_png.pdf
Geography - Geo | 27 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67c15bd72c846_Geography_Class_02_Cosmology_png.pdf
Geography - Geo | 24 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67bead37ab98d_Geography_Class_01_Syllabus_png.pdf
Polity - Polity Practice | 17 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678df2fc1cc57_Polity_Practice_17_Jan_Class_PNG_SSC_Pratham_Batch01_02_SSC_Aarambh_Batch01_02_GS_Spl._Practice_Batch01_02_03_GS_Spl09_10_11_12_13_14_15_16_17_18_19_0815_pmcompressed.pdf
Polity - Pol | 17 Sept | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66ebc80dd9ef8_Polity_17_sept.pdf
Polity - Making of Constitution : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66ea3edf0a872_Making_of_Constitution.pdf
Economy - Economy Complete Hand Written Notes (Bilingual) : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67f75e9abdcea_Economics_handwrittencompressed.pdf
Economy - Eco | 25-27 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676fa3f91645d_ilovepdfmerged_33compressed.pdf
Economy - Eco | 14-24 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676af66c8328c_ilovepdfmerged_17compressed.pdf
Economy - Eco | 10,11,12,13 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/675d28134cb9c_ilovepdfmerged_68compressed.pdf
Economy - Eco | 9 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6758204d3c895_Economics_Class_11_png_Economic_Planning.pdf
Economy - Eco | 7 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67581ebc8eb94_Economics_Class_10_png_GDP.pdf
Economy - Eco | 6 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67581db20c03e_Economics_Class_09_png_GDP.pdf
Economy - Eco | 4 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67516ccb6974e_Economics_Class_07_png_Types_of_Unemployment.pdf
Economy - Eco | 3 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/674ee98f7485c_Economics_Class_06_png_Unemployment.pdf
Economy - Eco | 2 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/674ee944b6e6e_Economics_Class_05_png.pdf
Static GK - Static GK | 24 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67beb1f1edc08_Static_GK_34_Ramsar_Sites_pngcompressed.pdf
Static GK - Static GK | 23 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67beb164c2d3e_AWARDS_AND_HONOURS.pdf
Static GK - Static GK | 21-22 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67b9686603a4f_ilovepdfmerged_91compressed.pdf
Static GK - Static GK | 19-20 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67b6bcefa68b8_ilovepdfmerged_80compressed.pdf
Static GK - Static GK | 14-18 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67b44f0924ef2_ilovepdfmerged_71compressed.pdf
Static GK - Static GK | 12 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67ac65a17e799_Static_GK_27_pngcompressed.pdf
Static GK - Static GK | 7 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67a59dc76d84a_Static_GK_26_Books_Authors_pngcompressed.pdf
Static GK - Static GK | 6 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67a446003d7ca_Static_GK_25_Books_Authors_pngcompressed.pdf
Static GK - Static GK | 4 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67a444b55333d_Static_GK_24_Festival_Fairs_pngcompressed.pdf
Static GK - Static GK | 3 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67a09b85ed833_Static_GK_23_Census_2011_png.pdf
Static GK - Static GK | 31 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/679c7124a1d8d_Static_GK_22_Classical_Dances_pngcompressed.pdf
Static GK - Static GK | 29 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/679a03069f3f8_Static_GK_21_Passes_pngcompressed.pdf
Static GK - Static GK | 28 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6798754328746_Static_GK_20_Passes_pngcompressed.pdf
Static GK - Static GK | 27 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67986a285f2f8_Static_GK_19_Organizations_HQ_pngcompressed.pdf
Static GK - Static GK | 24 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/679648c905230_Static_GK_18_Books_and_Authors_pngcompressed.pdf
Static GK - Static GK | 21 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6790ae70cbf43_Static_GK_16_Tribes_of_India_pngcompressed.pdf
Static GK - Static GK | 20 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678f5b8126eca_Static_GK_16_Imp._Research_Institutes_pngcompressed.pdf
Static GK - Static GK | 18 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678df4a92eaed_Static_GK_15_SPORTS_Awards_Trophy_pngcompressed.pdf
Static GK - Static GK | 17 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678a20932886d_Static_GK_14_SPORTS_pngcompressed.pdf
Static GK - Static GK | 11-16 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6788cea3d88c7_Static_GK_11_12_13_Sports_Terminology_pngcompressed.pdf
Static GK - Static GK | 8,9,10 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678208f42e6a1_ilovepdfmerged_23compressed.pdf
Static GK - Static GK | 4,6,7 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677cc6c33e555_ilovepdfmerged_12compressed.pdf
Static GK - Static GK | 1,2,3 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6777a35f0b80b_ilovepdfmerged_7compressed.pdf
Physics - Phy | 6 Feb | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67a5a6f2c1c06_gs_151617_ntpc_ssc_aarambh_and_prathamm_and_cds_both_batches_6feb.pdf
Physics - Phy | 28 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/679aefab24069_Cds_both_batches_29_janpdf.pdf
Physics - Phy | 28 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6799c391b9e8b_gs_14_and_cds_both_batches_28_janpdf.pdf
Physics - Phy | 27 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67986fcac03c9_gs_14_and_cds_both_batches_27_janpdf.pdf
Physics - Phy | 22 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6792fab055213_gs_14_and_cds_both_batches_22_janpdf.pdf
Physics - Phy | 21 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6790bbf777818_gs_14_and_cds_both_batches_21_janpdf.pdf
Physics - Phy | 20 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/678f4093c7ab6_gs_14_and_cds_both_batches_20_janpdfcompressed.pdf
Physics - Phy | 14 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6787865b79e4e_gs_14_and_cds_both_batches_14_janpdf.pdf
Physics - Phy | 13 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6786490d0c999_gs_14_and_cds_both_batches_sci_27_28_13_janpdf.pdf
Physics - Phy | 10 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6782009532c4a_gs_14_and_cds_both_batches_sci_27_28_10_janpdf.pdf
Physics - Phy | 09 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6780f5390503f_gs_14_and_cds_both_batches_sci_27_28_9_janpdfcompressed.pdf
Physics - Phy | 07 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677fb0b74e37c_gs_14_and_cds_both_batches_sci_27_28_7_janpdfcompressed.pdf
Physics - Phy | 08 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677fb01f25dab_gs_14_and_cds_both_batches_sci_27_28_8_janpdfcompressed.pdf
Physics - Phy | 06 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677cc906c405c_gs_14_and_cds_both_batches_sci_27_28_6_janpdfcompressed.pdf
Physics - Phy | 3 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677b77f828cbe_gs_14_and_cds_both_batches_sci_27_28_3_janpdfcompressed.pdf
Physics - Phy | 2 Jan | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/67775ba7b535a_gs_14_and_cds_both_batches_sci_27_28_2_janpdf.pdf
Physics - Phy | 31 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/677660e4bd4aa_gs_14_and_cds_both_batches_sci_27_28_31decpdfcompressed.pdf
Physics - Phy | 30 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6773ac74a311b_gs_14_and_cds_both_batches_sci_27_28_30decpdfcompressed.pdf
Physics - Phy | 27 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676f8c86ade4d_gs_14_and_CDs_both_batches_Sci_2728_27dec.pdf
Physics - Phy | 26 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676f8b9b63ef0_gs_14_and_cds_both_batches_sci_27_28_26decpdf.pdf
Physics - Phy | 25 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676f88b567a76_gs_14_and_cds_both_batches_sci_27_28_25decpdfcompressed.pdf
Physics - Phy | 23 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676ae5e25fb45_gs_14_and_cds_both_batches_sci_27_28_23decpdf.pdf
Physics - Phy | 24 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/676ae5ad15277_gs_14_and_cds_both_batches_sci_27_28_24decpdf.pdf
Physics - Phy | 19 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6764d5a72ebac_gs_14_and_cds_both_batches_sci_27_28_19decpdf.pdf
Physics - Phy | 18 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6762ff8f6c090_gs_14_and_cds_both_batches_sci_27_28_18decpdf.pdf
Physics - Phy | 17 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6762ff360340d_gs_1314_and_cds_both_batches_sci_27_group_D_17_decpdfcompressed.pdf
Physics - Phy | 16 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6762fee387fcc_gs_1314_and_cds_both_batches_sci_27_group_D_16_decpdf.pdf
Physics - Phy | 13 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/675d0381eea05_gs_1314_and_cds_both_batches_sci_27_group_D_13decpdf.pdf
Physics - Phy | 12 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/675d02bcaf0c7_gs_1314_and_cds_both_batches_sci_27_group_D_12decpdfcompressed.pdf
Physics - Phy | 10 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/675929b87e641_gs_1314_and_cds_both_batches_sci_27_group_D_10decpdf.pdf
Physics - Phy | 9 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6757edb171490_gs_1314_and_cds_both_batches_sci_27_group_D_09_decpdfcompressed.pdf
